"Código do Produto (60)","Tipo (Produto/Servico)","Nome do Produto (120)",Fornecedor,"ID Fornecedor","Marca (25)","Estoque Mínimo","Estoque Máximo","Estoque Atual","Unidade (06)","Produto Variado (Sim/Não)","Valor Venda (Tabela Padrão)","Valor Custo",Peso,"Peso Liq.",ICMS,IPI,PIS,COFINS,"Unidade tributável","Código Benefício Fiscal","Código CEST","NCM (8)","Origem (0 a 8)","Numero da ordem","Código de Barras (GTIN-8,12,13,14)","Tipo Class. (Fiscal)",Observações,"ID Categoria","ID Subcategoria","Situação (Ativo/Inativo)",Tamanho,"Localização no Estoque"
18224,Produto,"FITA ISOLANTE  PRETA 20M X 18MM X 0-13MM IMPERIAL - 3M","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"18,74","8,34","0,00","0,00","0,00","0,00","0,00","0,00",,,,39191020,0,,7891040105502,07,,361089,,Ativo,,
75155,Produto,"FITA ISOLANTE 0.13MM 19MMX20M","AGRO FERRAGENS LUIZAO LTDA",37390798,,"0,00","0,00","1,00",un,Não,"8,38","8,38",,,,,,,,,,39191020,0,,7891345666074,,,0,,Ativo,,
2216,Produto,"FITA ISOLANTE IMPERIAL SLIM 18MMX10M-#","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","4,00",un,Não,"14,31","8,50","0,00","0,00","0,00","0,00","0,00","0,00",,,,39191020,0,,7891040106363,,,361089,,Ativo,,
2217,Produto,"FITA ISOLANTE IMPERIAL SLIM 18MMX20M-#","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","0,00",un,Não,"12,00","13,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,39191020,0,,7891040105502,07,,361089,,Ativo,,
101024,Produto,"FITA VEDA ROSCA 18MM X 25M","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"6,54","2,91","0,00","0,00","0,00","0,00","0,00","0,00",,,,39209990,0,,,07,,361089,,Ativo,,
101035,Produto,"FITA VEDA ROSCA 18MM X 50M PROFISSIONAL AAGUA","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","1,00",UN,Não,"11,60","5,50","0,00","0,00","0,00","0,00","0,00","0,00",,,,39209990,0,,,07,,361089,,Ativo,,
28540,Produto,"FONTE DRIVER LED SLIM 24V 200W 8,3A CHAVEADA BIV","R. S. M. MATERIAIS ELETRICOS E HIDRAULICOS LTDA",36584064,,"0,00","0,00","2,00",un,Não,"155,86","92,53","0,00","0,00","0,00","0,00","0,00","0,00",,,,85044021,0,,7908530709680,,,340802,,Ativo,,
006323,Produto,"GARFO REF (50-UNID)CRISTAL SERT PLAST","UNIVERSO EMBALAGENS LTDA",39448046,,"0,00","0,00","1,00",pc,Não,"4,17","4,17","0,00","0,00","0,00","0,00","0,00","0,00",,,,39241000,0,,7898032371105,07,,347054,,Ativo,,
004065,Produto,"GROSS PONTEIRA BITS ENCAIXE PH2 90 MM","MAOS NA OBRA LTDA",39574579,,"0,00","0,00","1,00",un,Não,"12,50","12,50","0,00","0,00","0,00","0,00","0,00","0,00",,,,82079000,0,,7899612709189,07,,347054,,Ativo,,
6989,Produto,"HASTE PARA SERRA COPO M22 400MM SDS - 22875 - ATOPY","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","1,00",pct,Não,"55,90","55,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,84669319,0,,7908634705434,07,,347054,,Ativo,,
22931,Produto,"INTERRUPTOR ALAVANCA 1021A  1X15A LIGA-DESL - SIBRATEC","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"26,52","18,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,85365090,0,,7898623748781,,,340802,,Ativo,,
001787,Produto,"INTERRUPTOR DE FREIO FRONTIER RHO-0443","CAIO SILVA DE CARVALHO",37623772,,"0,00","0,00","1,00",pc,Não,"85,00","85,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85365090,0,,7898357594753,07,,347054,,Ativo,,
19210,Produto,"INTERRUPTOR EQUILLE 1TS+1TO 2P+T 20A PLACA 4X2 - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"20,19","14,38","0,00","0,00","0,00","0,00","0,00","0,00",,,,85366990,0,,7909323829134,,,340802,,Ativo,,
957,Produto,"JOELHO 90GR SOLDAVEL 40MM KRONA 0427#","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","0,00",un,Não,"17,76","7,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,1100100009572,,,340852,,Ativo,,
00110,Produto,"JOELHO INTERNO 1/2 90 AZUL","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"1,32","1,10","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898003449543,,,340852,,Ativo,,
111,Produto,"JOELHO INTERNO 3/4 90 AZUL","R. S. M. MATERIAIS ELETRICOS E HIDRAULICOS LTDA",36584064,,"0,00","0,00","18,00",un,Não,"3,02","6,06","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898003449550,,,340852,,Ativo,,
116,Produto,"JOELHO INTERNO DUPLO 1/2 90 AZUL","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","5,00",un,Não,"1,58","1,50","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898641101988,,,340852,,Ativo,,
,Produto,"JOELHO SOLDAVEL 25MM","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","5,00",1,Não,"2,70","1,20","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,00,,340852,,Ativo,,
0311200072,Produto,"JOELHO SOLDAVEL 25MM 45","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","14,00",un,Não,"1,52","0,78","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527880914,,,340852,,Ativo,,
0311200073,Produto,"JOELHO SOLDAVEL 32MM 45","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","14,00",un,Não,"1,59","1,59",,,,,,,,,,39174090,0,,7898527880921,,,340852,,Ativo,,
22150405,Produto,"JOELHO SOLDAVEL 40MM 90","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"15,06","6,70","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897613322666,,,340852,,Ativo,,
0311200085,Produto,"JOELHO SOLDAVEL 50MM 90","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","4,00",un,Não,"2,15","1,81",,,,,,,,,,39174090,0,,7898527881034,,,340852,,Ativo,,
0311200162,Produto,"JOELHO SOLDAVEL C/ROSCA 25MM X 1/2 90","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","2,00",un,Não,"1,49","1,49",,,,,,,,,,39174090,0,,7898527886831,,,340852,,Ativo,,
0311200163,Produto,"JOELHO SOLDAVEL C/ROSCA 25MM X 3/4 90","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","279,00",un,Não,"12,36","1,38","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527880242,,,340852,,Ativo,,
0311200153,Produto,"JOELHO SOLDAVEL E BUCHA LATAO 25MM X 3/4","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","10,00",un,Não,"8,79","5,99","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527884585,,,340852,,Ativo,,
969,Produto,"JUNCAO DE REDUCAO P/ESGOTO SERIE NORMAL DN 100 X 5","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","0,00",un,Não,"47,16","21,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,1100100009695,,,377665,,Ativo,,
,Produto,"KIT ASPERSOR PRE M. 1804",,0,"RAIN BIRD","0,00","0,00","0,00",UN,Não,"65,00","19,40","0,00","0,00","0,00","0,00","0,00","0,00",,,,82248229,0,,,00,"ASPERSOR, CONECTORES E TUBO FLEXIVEL",335306,477255,Ativo,,
,Produto,"KIT ASPERSOR PRE M. 1812",,0,"RAIN BIRD","0,00","0,00","0,00",UN,Não,"193,85","138,07","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,,00,,335306,,Ativo,,
000064,Produto,"LAMPADA 1034 12V","CAIO SILVA DE CARVALHO",37623772,,"0,00","0,00","2,00",un,Não,"10,00","10,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85392110,0,,4013790009111,07,,347054,,Ativo,,
000155,Produto,"LAMPADA 1141 1POLO","CAIO SILVA DE CARVALHO",37623772,,"0,00","0,00","8,00",un,Não,"10,00","10,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85392910,0,,8711500782397,07,,347054,,Ativo,,
000063,Produto,"LAMPADA PINGO 12V","CAIO SILVA DE CARVALHO",37623772,,"0,00","0,00","4,00",un,Não,"10,00","10,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85392110,0,,8711500487186,07,,347054,,Ativo,,
004337,Produto,"LANTERNA CANOINHA COM RE LED BIVOLT -PRD026-","CAIO SILVA DE CARVALHO",37623772,,"0,00","0,00","2,00",unida,Não,"145,00","145,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85122021,0,,,07,,347054,,Ativo,,
000843,Produto,"LANTERNA MARMITAO VIGIA GF.185 TRI","CAIO SILVA DE CARVALHO",37623772,,"0,00","0,00","2,00",un,Não,"110,00","110,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,85122029,0,,7895567005017,07,,347054,,Ativo,,
6607,Produto,"LIXA AGUA 120 - ATOPY#","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","6,00",un,Não,"2,15","2,15","0,00","0,00","0,00","0,00","0,00","0,00",,,,68052000,0,,7908634710179,07,,347054,,Ativo,,
308,Produto,"LIXA D AGUA GR80 225X275 - WORKER","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","0,00",un,Não,"2,00","2,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,68052000,0,,7899737518413,07,,347054,,Ativo,,
60600100,Produto,"LIXA D AGUA GRAO 100","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",fl,Não,"4,16","1,85","0,00","0,00","0,00","0,00","0,00","0,00",,,,68052000,0,,7891395026828,07,,347054,,Ativo,,
2069,Produto,"LIXA FERRO 120","MMH MATERIAIS DE CONSTRUCAO LTDA",37624399,,"0,00","0,00","0,00",un,Não,"5,00","5,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,68051000,0,,,07,,347054,,Ativo,,
313,Produto,"LIXA MASSA MADEIRA GR120 225X275 - WORKER#","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","0,00",un,Não,"1,50","1,50","0,00","0,00","0,00","0,00","0,00","0,00",,,,68052000,0,,,07,,347054,,Ativo,,
75010,Produto,"LONA PRETA 04X100 C/ 15KG (ROLO)","AGRO FERRAGENS LUIZAO LTDA",37390798,,"0,00","0,00","1,00",rl,Não,"219,65","219,65","0,00","0,00","0,00","0,00","0,00","0,00",,,,39259090,0,,7898711703838,07,,347054,,Ativo,,
0309930061,Produto,"LUVA DE CORRER ESGOTO 100MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"24,82","11,05","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527884707,,,377665,,Ativo,,
2912,Produto,"LUVA DE CORRER ESGOTO 100MM KRONA","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","0,00",un,Não,"34,96","24,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897801302555,,,377665,,Ativo,,
3865,Produto,"LUVA DE CORRER P/TUBO ESG - DN 40","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","0,00",un,Não,"40,71","29,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897801302340,,,377665,,Ativo,,
2910,Produto,"LUVA DE CORRER P/TUBO ESG - DN 50","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","0,00",un,Não,"16,85","12,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897801302531,,,377665,,Ativo,,
4088,Produto,"LUVA PU PRETA G KALIPSO#","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","1,00",pa,Não,"7,00","7,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,61161000,0,,7898390942313,07,,347054,,Ativo,,
4089,Produto,"LUVA PU PRETA M KALIPSO","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","1,00",un,Não,"7,00","7,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,61161000,0,,7898390942306,07,,347054,,Ativo,,
,Produto,"LUVA REDUCAO IRRIG 32MM X 25MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",,Não,"9,28","4,13","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,00,,340852,,Ativo,,
34600392,Produto,"LUVA REDUCAO IRRIG 50MM X 25MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"3,92","3,92",,,,,,,,,,84248221,0,,,,,340852,,Ativo,,
,Produto,"LUVA REDUCAO IRRIG 50MM X 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","10,00",un,Não,"8,52","3,77","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,00,,340852,,Ativo,,
,Produto,"LUVA REDUCAO IRRIG 50MM X 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,TIGRE,"0,00","0,00","0,00",UN,Não,"7,04","3,13","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,00,,340852,,Ativo,,
34600430,Produto,"LUVA REDUCAO IRRIG 50MM X 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","17,00",un,Não,"8,48","3,77","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,,,340852,,Ativo,,
22186760,Produto,"LUVA REDUCAO SOLDAVEL 32MM X 25MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","146,00",un,Não,"9,48","4,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897613322888,,,340852,,Ativo,,
22186833,Produto,"LUVA REDUCAO SOLDAVEL 40MM X 32MM","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","0,00",un,Não,"15,42","6,87","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897613322895,,,340852,,Ativo,,
20002197,Produto,"LUVA ROSCAVEL 3/4","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","20,00",un,Não,"2,82","4,07","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,,,340852,,Ativo,,
0311200101,Produto,"LUVA SOLDAVEL 20MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"0,98","0,44","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527881119,,,340852,,Ativo,,
0311200102,Produto,"LUVA SOLDAVEL 25MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","107,00",un,Não,"0,82","0,45","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527881126,,,340852,,Ativo,,
,Produto,"LUVA SOLDAVEL 32MM","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,"CORR PLSTK","0,00","0,00","22,00",UN,Não,"6,50","2,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,00,,340852,,Ativo,,
0311200103,Produto,"LUVA SOLDAVEL 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","65,00",un,Não,"2,70","1,20","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527881133,,,340852,,Ativo,,
22170406,Produto,"LUVA SOLDAVEL 40MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"5,06","2,26","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897613322772,,,340852,,Ativo,,
,Produto,"LUVA SOLDAVEL 50MM","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,"CORR PLSTK","0,00","0,00","31,00",UN,Não,"4,80","4,50","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,00,,340852,,Ativo,,
0311200105,Produto,"LUVA SOLDAVEL 50MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","3,00",un,Não,"4,82","2,14","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527881157,,,340852,,Ativo,,
22170759,Produto,"LUVA SOLDAVEL 75MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","1,00",un,Não,"25,94","25,94",,,,,,,,,,39174090,0,,7897613322802,,,340852,,Ativo,,
0311200182,Produto,"LUVA SOLDAVEL E C/ROSCA 25MM X 1/2","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","11,00",un,Não,"1,98","0,89","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527880266,,,340852,,Ativo,,
11.148,Produto,"LUVA SOLDAVEL E C/ROSCA 25MM X 3/4","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","51,00",un,Não,"5,40","3,50","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7899998300864,,,340852,,Ativo,,
12.436,Produto,"LUVA SOLDAVEL E C/ROSCA 32MM X 1","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","44,00",un,Não,"17,90","7,97","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7899998300819,,,340852,,Ativo,,
35447954,Produto,"LUVA SOLDAVEL E C/ROSCA 50MM X 1.1/2","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"70,74","31,50","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897613335307,,,340852,,Ativo,,
2030308,Produto,"LUVA SOLDAVEL IRRIGACAO 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","20,00",pc,Não,"4,16","1,85","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,7908593001202,,,340852,,Ativo,,
,Produto,"LUVA SOLDAVEL IRRIGACAO 50MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,VIQUA,"0,00","0,00","0,00",UN,Não,"6,94","3,13","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,00,,340852,,Ativo,,
2030301,Produto,"LUVA SOLDAVEL IRRIGACAO 50MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"7,04","3,13","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,7898010801273,,,340852,,Ativo,,
11909,Produto,"MACARICO A GAS C/ REGISTRO","MMH MATERIAIS DE CONSTRUCAO LTDA",37624399,,"0,00","0,00","1,00",un,Não,"50,00","50,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84681000,0,,,07,,347054,,Ativo,,
58908,Produto,"MACHADO CABECA REDONDA 3,5 LBS C/ CABO 90CM","AGRO FERRAGENS LUIZAO LTDA",37390798,,"0,00","0,00","1,00",un,Não,"115,01","115,01","0,00","0,00","0,00","0,00","0,00","0,00",,,,82014000,0,,7891117058175,07,,347054,,Ativo,,
19664,Produto,"MANGUEIRA CORRUGADA PRETA  25MM  3 4","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","150,00",mt,Não,"3,68","1,37","0,00","0,00","0,00","0,00","0,00","0,00",,,,39172100,0,,,,,361057,,Ativo,,
18582,Produto,"MANGUEIRA CORRUGADA PRETA  32MM 1","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","50,00",mt,Não,"4,11","2,44","0,00","0,00","0,00","0,00","0,00","0,00",,,,39172100,0,,,,,361057,,Ativo,,
06434,Produto,"MANGUEIRA CORRUGADA PRETA  50MM 1-1 2","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",1,Não,"8,40","3,74","0,00","0,00","0,00","0,00","0,00","0,00",,,,39172100,0,,,,,361057,,Ativo,,
4,Produto,"MANGUEIRA POLIETILENO PRETA 1/2 X 2 MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",mt,Não,"2,25","1,33","0,00","0,00","0,00","0,00","0,00","0,00",,,,39173290,0,,,,,361057,,Ativo,,
1477,Produto,"MANGUEIRA PRETA 1.5 X 1/2 100MTS","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","0,00",mt,Não,"4,50","2,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,39173229,0,,7899432206387,,,361057,,Ativo,,
002375,Produto,"MANIVELA VIDRO F1000 CII CROMADA","AUTO VIDROS SINOP LTDA",39574524,,"0,00","0,00","1,00",pc,Não,"25,00","25,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,87082999,0,,7895272301046,07,,347054,,Ativo,,
002411,Produto,"MANIVELA VIDRO F1000 CII ZAMACK","AUTO VIDROS SINOP LTDA",39574524,,"0,00","0,00","2,00",pc,Não,"25,00","25,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,87082999,0,,7895272303026,07,,347054,,Ativo,,
000721,Produto,"MASSA ASFALTICA ENSACADA CBUQ ADITIVADO -  FRIO","CONSTRUTORA CAMERA LTDA",40168379,,"0,00","0,00","4,00",sc,Não,"67,37","48,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,27150000,0,,,,,0,,Ativo,,
001267,Produto,"MATERIAL DE INSTALACAO","CAIO SILVA DE CARVALHO",37623772,,"0,00","0,00","1,00",un,Não,"120,00","120,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,40093100,0,,7895479004368,07,,347054,,Ativo,,
,Produto,"Micro Aspersor Bailarina Irrigação Estaca 36cm Tubo 60cm",,0,,"0,00","0,00","0,00",,Não,"9,32","4,15","0,00","0,00","0,00","0,00","0,00","0,00",,,,,0,,,,,335306,,Ativo,,
15662,Produto,"MODULO COMPOSE TOMADA 2P+T 20A BRAN - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","1,00",un,Não,"13,00","5,79","0,00","0,00","0,00","0,00","0,00","0,00",,,,85366910,0,,7897957531366,,,340852,,Ativo,,
19318,Produto,"MODULO EQUILLE INTERRUPTOR SIMPLES 10A BRANCO - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"3,78","3,78",,,,,,,,,,85365090,0,,7909323822180,,,340802,,Ativo,,
10658,Produto,"MODULO EXPANSAO 3 ESTACOES P/ CONTROL. MODULAR ESP-M RAIN BIRD","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,"RAIN BIRD","0,00","0,00","0,00",UN,Não,"510,38","363,58","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,,00,,340824,,Ativo,,
10922,Produto,"MODULO EXPANSAO 6 ESTACOES P/ CONTROL. MODULAR ESP-4ME RAIN BIRD","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,"RAIN BIRD","0,00","0,00","0,00",UN,Não,"755,22","538,01","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,,00,,340824,,Ativo,,
21946,Produto,"MODULO LINK WIFI LNK 2 P/ CONTROLADORES","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","1,00",,Não,"1202,73","698,00","0,00","0,00",,,,,,,,84248229,0,,,,,340824,,Ativo,,
74017,Produto,"MOSQUETAO C/ ROSCA 12.5MM","AGRO FERRAGENS LUIZAO LTDA",37390798,,"0,00","0,00","1,00",un,Não,"11,70","11,70",,,,,,,,,,73269090,0,,7890203606009,,,347054,,Ativo,,
72719,Produto,"MOSQUETAO C/ TRAVA 08X80MM","AGRO FERRAGENS LUIZAO LTDA",37390798,,"0,00","0,00","1,00",un,Não,"3,27","3,27",,,,,,,,,,73269090,0,,7890203606061,,,347054,,Ativo,,
4891.1000,Produto,"MOTOBOMBA FGN-1 M1,0CV-145MM-AL-110-127/220-254V-2P-R-60HZ-IP21-IRN-GCB-VD STD","FAMAC INDUSTRIA DE MAQUINAS LTDA",35004820,,"0,00","0,00","2,00",pc,Não,"2452,97","1213,50","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137080,0,,7894289105289,,,347055,,Ativo,,
4891.1500,Produto,"MOTOBOMBA FGN-1 M1,5CV-155MM-AL-110-127/220-254V-2P-R-60HZ-IP21-IRN-GCB-VD STD","FAMAC INDUSTRIA DE MAQUINAS LTDA",35004820,,"0,00","0,00","1,00",pc,Não,"2966,35","1467,47","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137080,0,,7894289105296,,,347055,,Ativo,,
4893.3009,Produto,"MOTOBOMBA FGN-2 M3,0CV-164MM-AL-110-127/220-254V-2P-R-60HZ-IP21-IRN-GCB-VD STD","FAMAC INDUSTRIA DE MAQUINAS LTDA",35004820,,"0,00","0,00","3,00",pc,Não,"3959,14","1958,61","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137080,0,,7894289209000,,,347055,,Ativo,,
